Iteration_Identifier,time,HSFA1,HSPR,C_HSFA1_HSPR,MMP,FMP,C_HSPR_MMP,HSFA2,HSFB
Iteration 0,195.0084408126336,0,26,104,0,840,49,5,3
Iteration 0,195.02047674105404,0,26,104,1,839,49,5,3
Iteration 0,195.06192456200912,0,26,103,1,839,49,5,3
Iteration 0,195.07497575322418,0,26,103,1,840,49,5,3
Iteration 0,195.0781918649401,0,26,103,1,839,49,5,3
Iteration 0,195.0852172631911,1,27,102,1,839,49,5,3
Iteration 0,195.0868584052231,1,26,102,0,839,50,5,3
Iteration 0,195.08770792275993,0,25,103,0,839,50,5,3
Iteration 0,195.0890650755243,1,26,102,0,839,50,5,3
Iteration 0,195.09262754654137,0,25,103,0,839,50,5,3
Iteration 0,195.10975519130653,0,25,103,1,838,50,5,3
Iteration 0,195.12686483794678,0,25,103,1,839,50,5,3
Iteration 0,195.13054774784283,0,25,103,1,840,50,5,3
Iteration 0,195.16207167649296,0,25,103,1,839,50,5,3
Iteration 0,195.1868918512556,0,26,103,1,840,49,5,3
Iteration 0,195.2082211874936,0,26,103,2,839,49,5,3
Iteration 0,195.2085677279617,0,25,103,1,839,50,5,3
Iteration 0,195.22265308978922,0,25,103,1,838,50,5,3
Iteration 0,195.26485467830176,0,24,103,0,838,51,5,3
Iteration 0,195.26748451381425,0,25,103,0,839,50,5,3
Iteration 0,195.29006957962562,0,25,102,0,839,50,5,3
Iteration 0,195.30480176230625,1,26,101,0,839,50,5,3
Iteration 0,195.307107376134,0,25,102,0,839,50,5,3
Iteration 0,195.31123557278391,0,25,102,0,838,50,5,3
Iteration 0,195.32130363812425,0,25,102,0,839,50,5,3
Iteration 0,195.358033347719,0,25,102,1,838,50,5,3
Iteration 0,195.36696613069975,0,26,102,1,839,49,5,3
Iteration 0,195.36759770945287,0,26,102,1,838,49,5,3
Iteration 0,195.3869330908194,0,25,102,0,838,50,5,3
Iteration 0,195.40302345489613,1,25,102,0,838,50,5,3
Iteration 0,195.40360159988245,1,26,102,0,838,50,5,3
Iteration 0,195.40498682565882,2,26,102,0,838,50,5,3
Iteration 0,195.40648328060362,3,27,101,0,838,50,5,3
Iteration 0,195.4066505214355,2,26,102,0,838,50,5,3
Iteration 0,195.41155346961273,1,25,103,0,838,50,5,3
Iteration 0,195.41287787872764,2,26,102,0,838,50,5,3
Iteration 0,195.41368597687173,2,27,102,0,838,50,5,3
Iteration 0,195.4141651770957,1,26,103,0,838,50,5,3
Iteration 0,195.41439287415818,0,25,104,0,838,50,5,3
Iteration 0,195.44287655570645,0,26,104,0,839,49,5,3
Iteration 0,195.4946155859554,0,26,104,0,840,49,5,3
Iteration 0,195.5285505418808,0,26,104,1,839,49,5,3
Iteration 0,195.53210725517332,0,27,104,1,839,49,5,3
Iteration 0,195.53896105022795,0,26,104,0,839,50,5,3
Iteration 0,195.55075892704463,0,27,104,0,840,49,5,3
Iteration 0,195.57776152414203,0,27,104,0,841,49,5,3
Iteration 0,195.5950990358675,0,28,104,0,842,48,5,3
Iteration 0,195.63152535580215,0,29,104,0,843,47,5,3
Iteration 0,195.63328144044655,1,30,103,0,843,47,5,3
Iteration 0,195.63585808227893,2,31,102,0,843,47,5,3
Iteration 0,195.63675565597575,1,30,103,0,843,47,5,3
Iteration 0,195.6390721280008,1,30,103,0,844,47,5,3
Iteration 0,195.65221775096674,0,29,104,0,844,47,5,3
Iteration 0,195.66111780346378,0,29,104,0,845,47,5,3
Iteration 0,195.67509674543288,0,29,103,0,845,47,5,3
Iteration 0,195.69412574897322,0,29,103,0,844,47,5,3
Iteration 0,195.72078822037116,1,30,102,0,844,47,5,3
Iteration 0,195.72197389284506,0,29,103,0,844,47,5,3
Iteration 0,195.75491193926513,0,29,103,1,843,47,5,3
Iteration 0,195.7737308607591,1,30,102,1,843,47,5,3
Iteration 0,195.77517051864623,0,29,103,1,843,47,5,3
Iteration 0,195.8249742980073,0,30,103,1,844,46,5,3
Iteration 0,195.82697345143592,0,29,103,0,844,47,5,3
Iteration 0,195.8444359556459,0,29,103,0,843,47,5,3
Iteration 0,195.8561751233256,1,30,102,0,843,47,5,3
Iteration 0,195.8569364648186,0,29,103,0,843,47,5,3
Iteration 0,195.86497735978878,1,30,102,0,843,47,5,3
Iteration 0,195.86957644710867,0,29,103,0,843,47,5,3
Iteration 0,195.88643533598548,0,29,103,1,842,47,5,3
Iteration 0,195.90584612091206,0,30,103,1,842,47,5,3
Iteration 0,195.91039848818775,0,30,103,2,841,47,5,3
Iteration 0,195.91688992496816,0,29,103,1,841,48,5,3
Iteration 0,195.97239854788617,0,30,103,1,841,48,5,3
Iteration 0,195.972733694838,0,30,103,1,840,48,5,3
Iteration 0,195.98319291754385,0,31,103,1,841,47,5,3
Iteration 0,195.9960934232525,0,31,103,1,840,47,5,3
Iteration 0,196.01950859688733,0,31,103,1,839,47,5,3
Iteration 0,196.02597868679902,1,32,102,1,839,47,5,3
Iteration 0,196.02647007940752,0,31,103,1,839,47,5,3
Iteration 0,196.03373417696574,0,32,103,1,840,46,5,3
Iteration 0,196.0356326065657,0,31,103,0,840,47,5,3
Iteration 0,196.0609492940388,0,31,103,1,839,47,5,3
Iteration 0,196.0714817854422,1,32,102,1,839,47,5,3
Iteration 0,196.07396239552108,0,31,103,1,839,47,5,3
Iteration 0,196.07491320136342,0,30,103,0,839,48,5,3
Iteration 0,196.07933438543708,0,30,103,1,838,48,5,3
Iteration 0,196.11048007602528,0,30,103,2,837,48,5,3
Iteration 0,196.11133598466395,0,30,103,2,838,48,5,3
Iteration 0,196.13042626864316,0,31,103,3,838,47,5,3
Iteration 0,196.1329115823477,0,31,103,3,837,47,5,3
Iteration 0,196.1340433032369,0,30,103,2,837,48,5,3
Iteration 0,196.13884245711023,0,31,103,2,838,47,5,3
Iteration 0,196.1495821766118,0,30,103,1,838,48,5,3
Iteration 0,196.19398107596587,0,31,103,1,838,48,5,3
Iteration 0,196.19862416424564,0,30,103,0,838,49,5,3
Iteration 0,196.20142789522214,0,31,103,0,838,49,5,3
Iteration 0,196.21512352122187,0,32,103,0,839,48,5,3
Iteration 0,196.24897684193454,0,32,103,0,838,48,5,3
Iteration 0,196.249737686512,0,33,103,0,838,48,5,3
Iteration 0,196.25519623807173,0,33,103,0,837,48,5,3
Iteration 0,196.27819080407468,0,34,103,0,838,47,5,3
Iteration 0,196.285753695444,1,35,102,0,838,47,5,3
Iteration 0,196.2857667877345,0,34,103,0,838,47,5,3
Iteration 0,196.30046815978935,0,34,103,0,839,47,5,3
Iteration 0,196.30832054948078,1,35,102,0,839,47,5,3
Iteration 0,196.30881879221494,0,34,103,0,839,47,5,3
Iteration 0,196.31228136798592,0,34,103,0,840,47,5,3
Iteration 0,196.39301931462296,0,34,103,0,841,47,5,3
Iteration 0,196.42508016797134,0,34,103,0,840,47,5,3
Iteration 0,196.44761557779344,0,34,103,1,839,47,5,3
Iteration 0,196.45446133589934,0,33,103,0,839,48,5,3
Iteration 0,196.45611642476248,0,33,103,1,838,48,5,3
Iteration 0,196.46311921255898,0,32,103,0,838,49,5,3
Iteration 0,196.4693285382372,0,32,103,1,837,49,5,3
Iteration 0,196.479797298693,1,33,102,1,837,49,5,3
Iteration 0,196.48070012038988,0,32,103,1,837,49,5,3
Iteration 0,196.4840129952781,0,31,103,0,837,50,5,3
Iteration 0,196.48794387916033,0,31,103,1,836,50,5,3
Iteration 0,196.54396191171145,0,31,103,2,835,50,5,3
Iteration 0,196.54671630933944,1,31,103,2,835,50,5,3
Iteration 0,196.5541997324888,0,30,104,2,835,50,5,3
Iteration 0,196.56254336810457,0,29,104,1,835,51,5,3
Iteration 0,196.56567162709476,1,29,104,1,835,51,5,3
Iteration 0,196.5695990609617,0,28,105,1,835,51,5,3
Iteration 0,196.59032338810616,0,28,105,1,834,51,5,3
Iteration 0,196.59350707150878,0,28,105,1,833,51,5,3
Iteration 0,196.60750212216308,0,29,105,1,833,51,5,3
Iteration 0,196.61476941181445,0,30,105,1,834,50,5,3
Iteration 0,196.62319101654185,0,31,105,1,835,49,5,3
Iteration 0,196.62920205016619,0,31,104,1,835,49,5,3
Iteration 0,196.63170677750477,1,32,103,1,835,49,5,3
Iteration 0,196.6321293208775,0,31,104,1,835,49,5,3
Iteration 0,196.64979749572794,0,30,104,0,835,50,5,3
Iteration 0,196.67590863070066,0,30,104,0,834,50,5,3
Iteration 0,196.71280330955756,0,31,104,0,835,49,5,3
Iteration 0,196.72164717469593,1,31,104,0,835,49,5,3
Iteration 0,196.7256593152914,0,30,105,0,835,49,5,3
Iteration 0,196.78562035704596,0,30,105,0,834,49,5,3
Iteration 0,196.84003047185212,0,30,105,1,833,49,5,3
Iteration 0,196.85585001579403,0,29,105,0,833,50,5,3
Iteration 0,196.8611162498517,1,29,105,0,833,50,5,3
Iteration 0,196.86572064795226,2,29,105,0,833,50,5,3
Iteration 0,196.86833618922722,1,28,106,0,833,50,5,3
Iteration 0,196.87126814758477,1,29,106,0,833,50,5,3
Iteration 0,196.87223950524108,0,28,107,0,833,50,5,3
Iteration 0,196.8743087546234,0,28,107,0,832,50,5,3
Iteration 0,196.87824878164162,0,28,107,0,833,50,5,3
Iteration 0,196.8878728113323,0,29,107,0,834,49,5,3
Iteration 0,196.94347476037126,0,29,107,1,833,49,5,3
Iteration 0,196.96289834435058,0,30,107,1,834,48,5,3
Iteration 0,196.9656291100126,0,30,107,2,833,48,5,3
Iteration 0,196.9772372007526,0,31,107,2,834,47,5,3
Iteration 0,197.03665226678496,0,31,107,3,833,47,5,3
Iteration 0,197.0563041346662,0,30,107,2,833,48,5,3
Iteration 0,197.0883657028189,1,31,106,2,833,48,5,3
Iteration 0,197.0887061209594,0,30,107,2,833,48,5,3
Iteration 0,197.09858359594338,1,30,107,2,833,48,5,3
Iteration 0,197.09886071025696,0,29,108,2,833,48,5,3
Iteration 0,197.1044535421395,0,28,108,1,833,49,5,3
Iteration 0,197.11772905440552,0,28,108,1,832,49,5,3
Iteration 0,197.1211820613285,0,29,108,1,833,48,5,3
Iteration 0,197.13153754558547,1,29,108,1,833,48,5,3
Iteration 0,197.1325515236239,0,28,109,1,833,48,5,3
Iteration 0,197.15157538854663,0,28,109,2,832,48,5,3
Iteration 0,197.1517893084959,0,28,109,2,833,48,5,3
Iteration 0,197.1522860714596,0,27,109,1,833,49,5,3
Iteration 0,197.1591801794551,0,27,109,1,832,49,5,3
Iteration 0,197.16321422834062,1,28,108,1,832,49,5,3
Iteration 0,197.16360605690053,0,27,109,1,832,49,5,3
Iteration 0,197.22408652309173,1,27,109,1,832,49,5,3
Iteration 0,197.2301955558024,0,26,110,1,832,49,5,3
Iteration 0,197.2339270247095,1,27,109,1,832,49,5,3
Iteration 0,197.23830629305013,0,26,110,1,832,49,5,3
Iteration 0,197.26499480282772,0,25,110,0,832,50,5,3
Iteration 0,197.29167748087647,0,26,110,0,833,49,5,3
Iteration 0,197.29499101757753,1,27,109,0,833,49,5,3
Iteration 0,197.29760618227795,1,28,109,0,834,48,5,3
Iteration 0,197.30260150456195,0,27,110,0,834,48,5,3
Iteration 0,197.3105269702726,0,27,110,0,834,47,5,3
Iteration 0,197.32917184163514,0,27,110,0,835,47,5,3
Iteration 0,197.3302063928815,0,27,110,0,836,47,5,3
Iteration 0,197.3338711490218,0,27,110,0,837,47,5,3
Iteration 0,197.34903957702863,1,28,109,0,837,47,5,3
Iteration 0,197.35199282865753,1,29,109,0,837,47,5,3
Iteration 0,197.35277707462222,0,28,110,0,837,47,5,3
Iteration 0,197.35919035507698,1,29,109,0,837,47,5,3
Iteration 0,197.36521041430277,0,28,110,0,837,47,5,3
Iteration 0,197.3699597111838,1,29,109,0,837,47,5,3
Iteration 0,197.3736315303457,0,28,110,0,837,47,5,3
Iteration 0,197.37620615084674,0,29,110,0,838,46,5,3
Iteration 0,197.38564396888975,0,29,110,1,837,46,5,3
Iteration 0,197.38643214048244,1,29,110,1,837,46,5,3
Iteration 0,197.38655346420398,1,29,110,2,836,46,5,3
Iteration 0,197.38838645124778,0,28,111,2,836,46,5,3
Iteration 0,197.4005170059793,0,29,111,2,837,45,5,3
Iteration 0,197.4129137950823,0,29,111,2,838,45,5,3
Iteration 0,197.42356818986727,1,30,110,2,838,45,5,3
Iteration 0,197.42454264163575,0,29,111,2,838,45,5,3
Iteration 0,197.4440595174996,0,28,111,1,838,46,5,3
Iteration 0,197.47391394758114,0,29,111,1,838,46,5,3
Iteration 0,197.47802191672477,0,29,111,2,837,46,5,3
Iteration 0,197.49512134869292,0,29,111,2,838,46,5,3
Iteration 0,197.49514947009845,0,28,111,1,838,47,5,3
Iteration 0,197.51214087377647,0,28,111,2,837,47,5,3
Iteration 0,197.52483118740872,0,28,111,2,838,47,5,3
Iteration 0,197.53759055958312,0,27,111,1,838,48,5,3
Iteration 0,197.53814296047065,0,28,111,1,839,47,5,3
Iteration 0,197.54947755920358,0,27,111,0,839,48,5,3
Iteration 0,197.55679679307542,0,27,111,1,838,48,5,3
Iteration 0,197.55837093925535,0,28,111,1,838,48,5,3
Iteration 0,197.57474328553238,0,28,111,1,837,48,5,3
Iteration 0,197.59280809657733,0,28,111,1,838,48,5,3
Iteration 0,197.6185273323995,0,28,111,2,837,48,5,3
Iteration 0,197.64378793985682,0,29,111,2,837,48,5,3
Iteration 0,197.64465874039104,0,29,111,2,836,48,5,3
Iteration 0,197.64623624321155,0,29,111,2,835,48,5,3
Iteration 0,197.68298760169415,0,30,111,2,835,48,5,3
Iteration 0,197.71383265338523,0,31,111,2,836,47,5,3
Iteration 0,197.7218651547736,0,30,111,1,836,48,5,3
Iteration 0,197.74278584276266,0,30,111,1,835,48,5,3
Iteration 0,197.7490400699675,0,29,111,0,835,49,5,3
Iteration 0,197.7531202067606,1,29,111,0,835,49,5,3
Iteration 0,197.7595594281546,0,28,112,0,835,49,5,3
Iteration 0,197.76238782647928,1,29,111,0,835,49,5,3
Iteration 0,197.76925073568765,0,28,112,0,835,49,5,3
Iteration 0,197.84291374626864,0,29,112,0,836,48,5,3
Iteration 0,197.84930378437784,0,30,112,0,836,48,5,3
Iteration 0,197.85078207415285,1,31,111,0,836,48,5,3
Iteration 0,197.850938569084,0,30,112,0,836,48,5,3
Iteration 0,197.85646718056125,1,30,112,0,836,48,5,3
Iteration 0,197.8571921821723,0,29,113,0,836,48,5,3
Iteration 0,197.87938621364205,0,29,113,0,836,48,4,3
Iteration 0,197.884733328788,1,29,113,0,836,48,4,3
Iteration 0,197.88642340678555,2,30,112,0,836,48,4,3
Iteration 0,197.8864630036313,1,29,113,0,836,48,4,3
Iteration 0,197.8872654823395,0,28,114,0,836,48,4,3
Iteration 0,197.89031051848815,0,28,114,1,835,48,4,3
Iteration 0,197.9055862915889,1,29,113,1,835,48,4,3
Iteration 0,197.90560529197265,1,30,113,1,835,48,4,3
Iteration 0,197.90699010230827,0,29,114,1,835,48,4,3
Iteration 0,197.93218346611252,0,29,114,1,836,48,4,3
Iteration 0,197.93769288826905,0,28,114,0,836,49,4,3
Iteration 0,197.94502690157864,0,29,114,0,837,48,4,3
Iteration 0,197.9470057075899,0,29,114,0,838,48,4,3
Iteration 0,197.95705271566808,1,29,114,0,838,48,4,3
Iteration 0,197.96479937269444,0,28,115,0,838,48,4,3
Iteration 0,197.96980908647504,0,28,115,0,839,48,4,3
Iteration 0,197.98516698112098,0,28,115,0,838,48,4,3
Iteration 0,197.98748226026345,0,28,115,0,839,48,4,3
Iteration 0,198.01310464735607,0,29,115,0,840,47,4,3
Iteration 0,198.02003733496002,0,29,115,1,839,47,4,3
Iteration 0,198.02098006689715,0,29,115,1,840,47,4,3
Iteration 0,198.02620270938843,0,30,115,1,840,47,4,3
Iteration 0,198.02918125522814,0,30,115,2,839,47,4,3
Iteration 0,198.04566191986743,0,31,115,2,840,46,4,3
Iteration 0,198.0813966576498,0,31,115,2,839,46,4,3
Iteration 0,198.1102102260084,0,31,115,2,838,46,4,3
Iteration 0,198.11158278708075,0,31,115,3,837,46,4,3
Iteration 0,198.11203720790724,1,32,114,3,837,46,4,3
Iteration 0,198.11599338284785,0,31,115,3,837,46,4,3
Iteration 0,198.14648470923987,0,30,115,2,837,47,4,3
Iteration 0,198.15132915708853,1,31,114,2,837,47,4,3
Iteration 0,198.15426724375834,0,30,115,2,837,47,4,3
Iteration 0,198.16623273081942,0,30,115,1,837,47,4,3
Iteration 0,198.16874555480982,0,30,115,1,836,47,4,3
Iteration 0,198.1889271348435,0,30,115,2,835,47,4,3
Iteration 0,198.2152368777512,1,31,114,2,835,47,4,3
Iteration 0,198.2156910597747,0,30,115,2,835,47,4,3
Iteration 0,198.25349658711988,0,30,115,3,834,47,4,3
Iteration 0,198.26318908328625,0,31,115,3,834,47,4,3
Iteration 0,198.29700383062283,0,30,115,2,834,48,4,3
Iteration 0,198.30643783770378,0,31,115,2,835,47,4,3
Iteration 0,198.310228457646,0,32,115,2,836,46,4,3
Iteration 0,198.31836644761492,0,31,115,1,836,47,4,3
Iteration 0,198.31959136608992,0,31,115,1,837,47,4,3
Iteration 0,198.36414288234118,0,30,115,0,837,48,4,3
Iteration 0,198.37739815769604,0,30,115,0,836,48,4,3
Iteration 0,198.44232705667477,0,30,115,0,837,48,4,3
Iteration 0,198.52036643303768,1,31,114,0,837,48,4,3
Iteration 0,198.52065049753824,0,30,115,0,837,48,4,3
Iteration 0,198.57362909987026,0,31,115,0,837,48,4,3
Iteration 0,198.59398902907952,0,31,115,1,836,48,4,3
Iteration 0,198.5987266304432,0,32,115,2,836,47,4,3
Iteration 0,198.60576436849098,0,32,115,2,835,47,4,3
Iteration 0,198.61362785646006,0,31,115,1,835,48,4,3
Iteration 0,198.625581523337,0,31,115,1,834,48,4,3
Iteration 0,198.62624245531777,0,32,115,1,835,47,4,3
Iteration 0,198.62741005804207,1,32,115,1,835,47,4,3
Iteration 0,198.62879471752603,1,33,115,2,835,46,4,3
Iteration 0,198.63035825908673,0,32,116,2,835,46,4,3
Iteration 0,198.63553449308836,0,31,116,1,835,47,4,3
Iteration 0,198.6403265350245,0,31,116,2,834,47,4,3
Iteration 0,198.64873541579522,0,31,116,3,833,47,4,3
Iteration 0,198.6544527349661,0,30,116,2,833,48,4,3
Iteration 0,198.6696606720063,0,30,116,2,834,48,4,3
Iteration 0,198.67045786535772,0,30,116,2,833,48,4,3
Iteration 0,198.67615082380297,0,30,116,2,832,48,4,3
Iteration 0,198.68903395373172,0,29,116,1,832,49,4,3
Iteration 0,198.69800708400632,0,29,116,1,833,49,4,3
Iteration 0,198.71012189147868,0,29,116,2,832,49,4,3
Iteration 0,198.71373869474542,1,30,115,2,832,49,4,3
Iteration 0,198.71642739824867,0,29,116,2,832,49,4,3
Iteration 0,198.72342904967215,0,28,116,1,832,50,4,3
Iteration 0,198.76146703246104,0,28,116,1,831,50,4,3
Iteration 0,198.76269308227833,0,28,116,1,832,50,4,3
Iteration 0,198.77781223048737,0,28,116,1,831,50,4,3
Iteration 0,198.78070415818783,0,27,116,0,831,51,4,3
Iteration 0,198.79553164592238,1,27,116,0,831,51,4,3
Iteration 0,198.7969423199803,0,26,117,0,831,51,4,3
Iteration 0,198.79782996664494,0,26,117,0,832,51,4,3
Iteration 0,198.80437184070283,0,26,117,0,831,51,4,3
Iteration 0,198.8076182765283,0,26,117,0,830,51,4,3
Iteration 0,198.8377191508793,0,27,117,0,830,51,4,3
Iteration 0,198.839376816447,0,27,117,0,831,51,4,3
Iteration 0,198.84085087911734,0,27,117,1,830,51,4,3
Iteration 0,198.85528760477837,0,27,117,1,829,51,4,3
Iteration 0,198.86549005614035,0,27,117,1,828,51,4,3
Iteration 0,198.86595115916467,0,27,117,1,829,51,4,3
Iteration 0,198.87813659886078,1,28,116,1,829,51,4,3
Iteration 0,198.87823012482175,0,27,117,1,829,51,4,3
Iteration 0,198.8949692410508,0,27,117,2,828,51,4,3
Iteration 0,198.90365553245027,1,27,117,2,828,51,4,3
Iteration 0,198.90787652460244,1,26,117,1,828,52,4,3
Iteration 0,198.91034828642418,0,25,118,1,828,52,4,3
Iteration 0,198.91185976877236,0,25,118,1,827,52,4,3
Iteration 0,198.9119083029149,0,26,118,1,828,51,4,3
Iteration 0,198.9573305188715,0,27,118,1,829,50,4,3
Iteration 0,198.9848080142628,0,28,118,1,830,49,4,3
Iteration 0,198.98631428560861,0,27,118,0,830,50,4,3
Iteration 0,199.04165428212013,0,27,118,0,831,50,4,3
Iteration 0,199.07556845446737,0,27,118,1,830,50,4,3
Iteration 0,199.10075177513568,1,28,117,1,830,50,4,3
Iteration 0,199.1058141436161,0,27,118,1,830,50,4,3
Iteration 0,199.1239591056343,0,27,118,1,829,50,4,3
Iteration 0,199.1314274281652,0,28,118,1,829,50,4,3
Iteration 0,199.15112364743237,0,28,118,1,828,50,4,3
Iteration 0,199.15212802619976,0,28,118,1,829,50,4,3
Iteration 0,199.16778417997014,0,28,118,1,828,50,4,3
Iteration 0,199.19453189886445,1,29,117,1,828,50,4,3
Iteration 0,199.20080536781808,1,29,117,0,828,50,4,3
Iteration 0,199.20487147118925,0,28,118,0,828,50,4,3
Iteration 0,199.21906978617983,1,28,118,0,828,50,4,3
Iteration 0,199.225661371998,0,27,119,0,828,50,4,3
Iteration 0,199.23925450544922,0,28,119,0,828,50,4,3
Iteration 0,199.247606169636,0,28,119,0,829,50,4,3
Iteration 0,199.25230014244025,0,28,119,0,828,50,4,3
Iteration 0,199.26745130586795,1,29,118,0,828,50,4,3
Iteration 0,199.26979249187406,1,29,118,0,828,50,4,4
Iteration 0,199.27396420771439,1,29,118,0,829,50,4,4
Iteration 0,199.2764500836035,0,28,119,0,829,50,4,4
Iteration 0,199.30549378765133,0,28,119,0,828,50,4,4
Iteration 0,199.3238198883775,1,28,119,0,828,50,4,4
Iteration 0,199.3245116128364,0,27,120,0,828,50,4,4
Iteration 0,199.3307679806981,0,27,120,0,829,50,4,4
Iteration 0,199.33556766191165,0,28,120,0,830,49,4,4
Iteration 0,199.3468853446772,0,28,120,1,829,49,4,4
Iteration 0,199.34811326791,0,29,120,2,829,48,4,4
Iteration 0,199.35670195256782,0,28,120,1,829,49,4,4
Iteration 0,199.3600344545427,1,29,119,1,829,49,4,4
Iteration 0,199.36217764742952,0,28,120,1,829,49,4,4
Iteration 0,199.36459876161905,1,29,119,1,829,49,4,4
Iteration 0,199.36506972631008,1,29,119,1,828,49,4,4
Iteration 0,199.36670031152764,1,30,119,1,828,49,4,4
Iteration 0,199.36726084917203,0,29,120,1,828,49,4,4
Iteration 0,199.37680544332224,0,30,120,2,828,48,4,4
Iteration 0,199.3947923186461,1,31,119,2,828,48,4,4
Iteration 0,199.39756994883834,0,30,120,2,828,48,4,4
Iteration 0,199.40193163889518,0,29,120,1,828,49,4,4
Iteration 0,199.41726069758496,0,29,120,2,827,49,4,4
Iteration 0,199.4265438055798,1,30,119,2,827,49,4,4
Iteration 0,199.43035875530197,0,29,120,2,827,49,4,4
Iteration 0,199.47269717863003,0,30,120,2,828,48,4,4
Iteration 0,199.48406247688925,0,29,120,1,828,49,4,4
Iteration 0,199.49776970869064,0,29,120,1,827,49,4,4
Iteration 0,199.5127419250539,1,30,119,1,827,49,4,4
Iteration 0,199.51374706858982,0,29,120,1,827,49,4,4
Iteration 0,199.51724420942824,0,29,120,1,826,49,4,4
Iteration 0,199.53386768908499,0,29,120,1,826,49,4,3
Iteration 0,199.547153028473,1,30,119,1,826,49,4,3
Iteration 0,199.54813683939489,1,30,119,1,827,49,4,3
Iteration 0,199.55518391755473,0,29,120,1,827,49,4,3
Iteration 0,199.55602308143824,0,28,120,0,827,50,4,3
Iteration 0,199.56330219829476,1,29,119,0,827,50,4,3
Iteration 0,199.56435213415034,0,28,120,0,827,50,4,3
Iteration 0,199.56990653851446,0,28,120,0,828,50,4,3
Iteration 0,199.5982374608767,0,28,120,0,829,50,4,3
Iteration 0,199.61534875670728,0,28,120,0,828,50,4,3
Iteration 0,199.61952657277894,0,28,120,1,827,50,4,3
Iteration 0,199.63435824735788,0,28,120,1,828,50,4,3
Iteration 0,199.6433183602132,0,28,120,1,827,50,4,3
Iteration 0,199.65876789464934,0,28,120,2,826,50,4,3
Iteration 0,199.66054469071165,1,29,119,2,826,50,4,3
Iteration 0,199.66060105042612,1,29,119,3,825,50,4,3
Iteration 0,199.66291036967337,0,28,120,3,825,50,4,3
Iteration 0,199.66757571731017,1,28,120,3,825,50,4,3
Iteration 0,199.67154237015464,1,29,120,4,825,49,4,3
Iteration 0,199.67255583951706,0,28,121,4,825,49,4,3
Iteration 0,199.68979188855604,0,27,121,3,825,50,4,3
Iteration 0,199.69394347585708,0,27,121,3,826,50,4,3
Iteration 0,199.69737328570494,0,26,121,2,826,51,4,3
Iteration 0,199.71875049312993,0,26,121,2,825,51,4,3
Iteration 0,199.7410338574245,0,27,121,2,825,51,4,3
Iteration 0,199.76307842674422,0,27,121,3,824,51,4,3
Iteration 0,199.76355429235224,0,28,121,4,824,50,4,3
Iteration 0,199.76786495343848,0,27,121,3,824,51,4,3
Iteration 0,199.7693508692592,0,26,121,2,824,52,4,3
Iteration 0,199.78654427921026,1,26,121,2,824,52,4,3
Iteration 0,199.78860728255816,1,26,120,2,824,52,4,3
Iteration 0,199.78861566003843,0,25,121,2,824,52,4,3
Iteration 0,199.8196696970843,0,25,121,2,825,52,4,3
